"diff","lwr","upr","p adj","comparison","feature_id"
1.43329271944213,0.624801824077667,2.2417836148066,0.00386329153928266,"shPGC-WT","N-Heptafluorobutyrylproline"
1.54354572440157,0.731444487532368,2.35564696127077,0.00270752762669313,"shPGC-WT","Inosinic acid"
2.45112792813671,2.13486187712224,2.76739397915119,1.04670837708376e-06,"WRN-WT","N-Palmitoyltaurine"
1.73817250624435,1.42190645522988,2.05443855725882,6.41261737466259e-06,"shPGC-WT","N-Palmitoyltaurine"
-0.712955421892361,-1.02922147290683,-0.396689370877888,0.00110179013218104,"shPGC-WRN","N-Palmitoyltaurine"
1.32390116543177,0.587879809421106,2.05992252144244,0.00358957797940318,"WRN-WT","Guanosine monophosphate"
1.80945347415588,1.07343211814522,2.54547483016655,0.000688715927764094,"shPGC-WT","Guanosine monophosphate"
1.35035958724074,0.52278245457152,2.17793671990996,0.00583952022588252,"WRN-WT","5-phospho-alpha-D-ribose 1-diphosphate"
1.592008074741,0.764430942071781,2.41958520741022,0.00254434521849678,"shPGC-WT","5-phospho-alpha-D-ribose 1-diphosphate"
3.19454699950987,2.18503176679732,4.20406223222242,0.000168710483018808,"WRN-WT","N-linoleoyl taurine"
2.82030476456618,1.81078953185363,3.82981999727873,0.000339931105183489,"shPGC-WT","N-linoleoyl taurine"
2.20264976354402,1.77477595104379,2.63052357604425,9.65412203690619e-06,"WRN-WT","Oleoyltaurine"
1.5681903205339,1.14031650803367,1.99606413303413,7.29253890479065e-05,"shPGC-WT","Oleoyltaurine"
-0.634459443010122,-1.06233325551035,-0.206585630509891,0.00926252172617703,"shPGC-WRN","Oleoyltaurine"
2.77270370489264,1.04535935109963,4.50004805868564,0.00632725345436325,"WRN-WT","Roflumilast N-oxide"
2.70018905681878,0.972844703025779,4.42753341061178,0.0071962908037364,"shPGC-WT","Roflumilast N-oxide"
2.84164462527104,2.45526123419151,3.22802801635057,1.30389267938291e-06,"WRN-WT","a-L-Fucopyranosyl-(1->2)-b-D-galactopyranosyl-(1->2)-D-xylose"
1.02158630179947,0.635202910719944,1.407969692879,0.000461622635021364,"shPGC-WT","a-L-Fucopyranosyl-(1->2)-b-D-galactopyranosyl-(1->2)-D-xylose"
-1.82005832347156,-2.20644171455109,-1.43367493239203,1.66712459823692e-05,"shPGC-WRN","a-L-Fucopyranosyl-(1->2)-b-D-galactopyranosyl-(1->2)-D-xylose"
